,ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,REEF_SYSTEM,REEF_TYPE,REEF_NAME,WATER_DEPTH,ISLAND_NAME,PROTECTED,TOURISM,COUNTRY_CODE,SIZE
6582,4783,Australia,Australia and Papua New Guinea,Australia,,-11.5,143.94167,Great Barrier Reef,,Reef 11196,,,Yes,0,,3
6583,4873,Australia,Australia and Papua New Guinea,Australia,,-11.33333,143.94167,Great Barrier Reef,,Reef 11081,,,Yes,0,,3
6584,4875,Australia,Australia and Papua New Guinea,Australia,,-11.35,143.94167,Great Barrier Reef,,Reef 11083,,,Yes,0,,3
6585,4878,Australia,Australia and Papua New Guinea,Australia,,-11.35,143.94167,Great Barrier Reef,,Reef 11086,,,Yes,0,,3
6586,4879,Australia,Australia and Papua New Guinea,Australia,,-11.35833,143.94167,Great Barrier Reef,,Reef 11087,,,Yes,0,,3
6587,4880,Australia,Australia and Papua New Guinea,Australia,,-11.36667,143.94167,Great Barrier Reef,,Reef 11088,,,Yes,0,,3
6588,4882,Australia,Australia and Papua New Guinea,Australia,,-11.375,143.94167,Great Barrier Reef,,Reef 11089B,,,Yes,0,,3
6589,4999,Australia,Australia and Papua New Guinea,Australia,,-12.01667,143.94167,Great Barrier Reef,,Reef 12032,,,Yes,0,,3
6590,5083,Australia,Australia and Papua New Guinea,Australia,,-13.15833,143.94167,Princess Charlotte Bay,Ribbon,Tijou Reef ( Reef 13028 ),,,Yes,0,,3
6591,5158,Australia,Australia and Papua New Guinea,Australia,,-13.266670000000001,143.94167,Great Barrier Reef,,Reef 13040,,,Yes,0,,3
6592,5163,Australia,Australia and Papua New Guinea,Australia,,-13.3,143.94167,Great Barrier Reef,,Reef 13050B,,,Yes,0,,3
6593,5174,Australia,Australia and Papua New Guinea,Australia,,-13.633329999999999,143.94167,Great Barrier Reef,,Reef 13078,,,Yes,0,,3
6594,5182,Australia,Australia and Papua New Guinea,Australia,,-13.84167,143.94167,Great Barrier Reef,,Reef 13093C,,,Yes,0,,3
6595,5183,Australia,Australia and Papua New Guinea,Australia,,-13.866670000000001,143.94167,Great Barrier Reef,,Reef 13100,,,Yes,0,,3
6596,4755,Australia,Australia and Papua New Guinea,Australia,,-11.40833,143.95,Great Barrier Reef,,Reef 11096,,,Yes,0,,3
6597,4754,Australia,Australia and Papua New Guinea,Australia,,-11.4,143.95,Great Barrier Reef,,Reef 11095,,,Yes,0,,3
6598,4759,Australia,Australia and Papua New Guinea,Australia,,-11.45833,143.95,Great Barrier Reef,,Reef 11102,,,Yes,0,,3
6599,4793,Australia,Australia and Papua New Guinea,Australia,,-11.51667,143.95,Great Barrier Reef,,Reef 11206,,,Yes,0,,3
6600,4868,Australia,Australia and Papua New Guinea,Australia,,-11.30833,143.95,Great Barrier Reef,,Reef 11077,,,Yes,0,,3
6601,5178,Australia,Australia and Papua New Guinea,Australia,,-13.758329999999999,143.95,Great Barrier Reef,,Reef 13089,,,Yes,0,,3
6602,4608,Australia,Australia and Papua New Guinea,Australia,,-10.71667,143.95833000000002,Great Barrier Reef,,Reef 10385,,,Yes,0,,3
6603,4612,Australia,Australia and Papua New Guinea,Australia,,-10.73333,143.95833000000002,Great Barrier Reef,,Reef 10389,,,Yes,0,,3
6604,4813,Australia,Australia and Papua New Guinea,Australia,,-11.81667,143.95833000000002,Great Barrier Reef,,Reef 11228,,,Yes,0,,3
6605,4876,Australia,Australia and Papua New Guinea,Australia,,-11.35,143.95833000000002,Great Barrier Reef,,Reef 11084,,,Yes,0,,3
6606,4881,Australia,Australia and Papua New Guinea,Australia,,-11.375,143.95833000000002,Great Barrier Reef,,Reef 11089A,,,Yes,0,,3
6607,4939,Australia,Australia and Papua New Guinea,Australia,,-12.075,143.95833000000002,Great Barrier Reef,,Wishbone Reef,,,Yes,0,,3
6608,5095,Australia,Australia and Papua New Guinea,Australia,,-13.358329999999999,143.95833000000002,Great Barrier Reef,,Sand Bank No. 8 Reef ( Reef 13056 ),,,Yes,0,,3
6609,5134,Australia,Australia and Papua New Guinea,Australia,,-13.90833,143.95833000000002,Great Barrier Reef,,Hedge Reef ( Reef 13108 ),,,Yes,0,,3
6610,4605,Australia,Australia and Papua New Guinea,Australia,,-10.68333,143.96667,Great Barrier Reef,,Reef 10381,,,Yes,0,,3
6611,4741,Australia,Australia and Papua New Guinea,Australia,,-11.725,143.96667,Cape Grenville,Ribbon Reef,Great Detached Reef D ( Reef 1124D ),,,Yes,0,,3
6612,4866,Australia,Australia and Papua New Guinea,Australia,,-11.28333,143.96667,Great Barrier Reef,,Reef 11075,,,Yes,0,,3
6613,4867,Australia,Australia and Papua New Guinea,Australia,,-11.3,143.96667,Great Barrier Reef,,Reef 11076,,,Yes,0,,3
6614,4869,Australia,Australia and Papua New Guinea,Australia,,-11.31667,143.96667,Great Barrier Reef,,Reef 11078,,,Yes,0,,3
6615,5100,Australia,Australia and Papua New Guinea,Australia,,-13.441670000000002,143.96667,Great Barrier Reef,,Sand Bank No. 7 Reef ( Reef 13061 ),,,Yes,0,,3
6616,5170,Australia,Australia and Papua New Guinea,Australia,,-13.4,143.96667,Great Barrier Reef,,Reef 13061A,,,Yes,0,,3
6617,5171,Australia,Australia and Papua New Guinea,Australia,,-13.425,143.96667,Great Barrier Reef,,Reef 13061B,,,Yes,0,,3
6618,5181,Australia,Australia and Papua New Guinea,Australia,,-13.741670000000001,143.96667,Great Barrier Reef,,Reef 13093B,,,Yes,0,,3
6619,4613,Australia,Australia and Papua New Guinea,Australia,,-10.73333,143.975,Great Barrier Reef,,Reef 10390,,,Yes,0,,3
6620,4619,Australia,Australia and Papua New Guinea,Australia,,-10.76667,143.975,Great Barrier Reef,,Reef 10398,,,Yes,0,,3
6621,5162,Australia,Australia and Papua New Guinea,Australia,,-13.316670000000002,143.975,Great Barrier Reef,,Reef 13050A,,,Yes,0,,3
6622,4607,Australia,Australia and Papua New Guinea,Australia,,-10.70833,143.98333,Great Barrier Reef,,Reef 10384,,,Yes,0,,3
6623,4625,Australia,Australia and Papua New Guinea,Australia,,-10.85833,143.98333,Great Barrier Reef,,Reef 10407,,,Yes,0,,3
6624,4574,Australia,Australia and Papua New Guinea,Australia,,-10.725,143.98333,Cape Grenville,Platform,Basslet Reef ( Reef 10386 ),,,Yes,0,,3
6625,4738,Australia,Australia and Papua New Guinea,Australia,,-11.96667,143.98333,Cape Grenville,Ribbon Reef,Yule Detached Reef ( Reef 11240 ),,,Yes,0,,3
6626,4764,Australia,Australia and Papua New Guinea,Australia,,-11.48333,143.98333,Great Barrier Reef,,Reef 11107,,,Yes,0,,3
6627,4864,Australia,Australia and Papua New Guinea,Australia,,-11.275,143.98333,Great Barrier Reef,,Reef 11072,,,Yes,0,,3
6628,4575,Australia,Australia and Papua New Guinea,Australia,,-10.75833,143.99167,Cape Grenville,Platform,Triangle Reef  ( Reef 10391 ),,,Yes,0,,3
6629,4620,Australia,Australia and Papua New Guinea,Australia,,-10.78333,143.99167,Great Barrier Reef,,Reef 10399,,,Yes,0,,3
6630,4621,Australia,Australia and Papua New Guinea,Australia,,-10.79167,143.99167,Great Barrier Reef,,Reef 10400,,,Yes,0,,3
6631,4740,Australia,Australia and Papua New Guinea,Australia,,-11.78333,143.99167,Cape Grenville,Ribbon Reef,Great Detached Reef C ( Reef 1124C ),,,Yes,0,,3
6632,4769,Australia,Australia and Papua New Guinea,Australia,,-11.025,143.99167,Great Barrier Reef,,Reef 11112,,,Yes,0,,3
6633,4865,Australia,Australia and Papua New Guinea,Australia,,-11.28333,143.99167,Great Barrier Reef,,Reef 11074,,,Yes,0,,3
6634,5180,Australia,Australia and Papua New Guinea,Australia,,-13.758329999999999,143.99167,Great Barrier Reef,,Reef 13093A,,,Yes,0,,3
6635,5221,Australia,Australia and Papua New Guinea,Australia,,-14.008329999999999,143.99167,Princes Charlotte Bay,Platform,Grub Reef ( Reef 14003 ),,,Yes,0,,3
6636,4645,Australia,Australia and Papua New Guinea,Australia,,-10.825,144.0,Great Barrier Reef,,Reef 10403,,,Yes,0,,3
6637,4652,Australia,Australia and Papua New Guinea,Australia,,-10.825,144.0,Great Barrier Reef,,Reef 10428,,,Yes,0,,3
6639,4889,Australia,Australia and Papua New Guinea,Australia,,-11.01667,144.0,Great Barrier Reef,,Reef 10420,,,Yes,0,,3
6640,4890,Australia,Australia and Papua New Guinea,Australia,,-11.275,144.0,Great Barrier Reef,,Reef 10073,,,Yes,0,,3
6641,5208,Australia,Australia and Papua New Guinea,Australia,,-13.46667,144.0,Great Barrier Reef,,Reef 13073,,,Yes,0,,3
6642,935,Australia,Australia and Papua New Guinea,Australia,,-14.125,144.0,GBR North,,Wharton Reef,,,Yes,0,,3
6643,4644,Australia,Australia and Papua New Guinea,Australia,,-10.80833,144.00833,Great Barrier Reef,,Reef 10402,,,Yes,0,,3
6644,4888,Australia,Australia and Papua New Guinea,Australia,,-11.0,144.00833,Great Barrier Reef,,Reef 10419,,,Yes,0,,3
6645,4905,Australia,Australia and Papua New Guinea,Australia,,-11.26667,144.00833,Great Barrier Reef,,Reef 11126A,,,Yes,0,,3
6646,4909,Australia,Australia and Papua New Guinea,Australia,,-11.425,144.00833,Great Barrier Reef,,Pandora Reef,,,Yes,0,,3
6647,4911,Australia,Australia and Papua New Guinea,Australia,,-11.54167,144.00833,Great Barrier Reef,,Reef 11245,,,Yes,0,,3
6648,4646,Australia,Australia and Papua New Guinea,Australia,,-10.84167,144.01667,Great Barrier Reef,,Reef 10406,,,Yes,0,,3
6649,4647,Australia,Australia and Papua New Guinea,Australia,,-10.88333,144.01667,Great Barrier Reef,,Reef 10412,,,Yes,0,,3
6650,4649,Australia,Australia and Papua New Guinea,Australia,,-10.95,144.01667,Great Barrier Reef,,Reef 10416A,,,Yes,0,,3
6651,912,Australia,Australia and Papua New Guinea,Australia,,-11.6,144.01667,Great Barrier Reef,,Raine Island Reef,,,Yes,0,,3
6652,4885,Australia,Australia and Papua New Guinea,Australia,,-11.68333,144.01667,Cape Grenville,Ribbon Reef,Great Detached Reef A ( Reef 1124A ),,,Yes,0,,3
6653,4892,Australia,Australia and Papua New Guinea,Australia,,-11.04167,144.01667,Great Barrier Reef,,Reef 11114,,,Yes,0,,3
6654,4906,Australia,Australia and Papua New Guinea,Australia,,-11.275,144.01667,Great Barrier Reef,,Reef 11126B,,,Yes,0,,3
6655,4907,Australia,Australia and Papua New Guinea,Australia,,-11.25833,144.01667,Great Barrier Reef,,Reef 11127,,,Yes,0,,3
6656,4648,Australia,Australia and Papua New Guinea,Australia,,-10.91667,144.025,Great Barrier Reef,,Reef 10414,,,Yes,0,,3
6657,4651,Australia,Australia and Papua New Guinea,Australia,,-10.99167,144.025,Great Barrier Reef,,Reef 10418,,,Yes,0,,3
6658,4884,Australia,Australia and Papua New Guinea,Australia,,-11.6,144.025,Cape Grenville,Platform,Raine Island Reef ( Reef 11243 ),,,Yes,0,,3
6659,4891,Australia,Australia and Papua New Guinea,Australia,,-11.03333,144.025,Great Barrier Reef,,Reef 11113,,,Yes,0,,3
6660,4897,Australia,Australia and Papua New Guinea,Australia,,-11.14167,144.025,Great Barrier Reef,,Reef 11118B,,,Yes,0,,3
6661,4908,Australia,Australia and Papua New Guinea,Australia,,-11.275,144.025,Great Barrier Reef,,Reef 11128,,,Yes,0,,3
6662,4650,Australia,Australia and Papua New Guinea,Australia,,-10.96667,144.03333,Great Barrier Reef,,Reef 10416B,,,Yes,0,,3
6663,4887,Australia,Australia and Papua New Guinea,Australia,,-11.0,144.03333,Great Barrier Reef,,Reef 10418,,,Yes,0,,3
6664,4893,Australia,Australia and Papua New Guinea,Australia,,-11.05,144.03333,Great Barrier Reef,,Reef 11115,,,Yes,0,,3
6665,5215,Australia,Australia and Papua New Guinea,Australia,,-13.858329999999999,144.03333,Great Barrier Reef,,Reef 13122,,,Yes,0,,3
6666,4883,Australia,Australia and Papua New Guinea,Australia,,-11.275,144.04166999999998,Great Barrier Reef,,Reef 11129,,,Yes,0,,3
6667,4894,Australia,Australia and Papua New Guinea,Australia,,-11.06667,144.04166999999998,Great Barrier Reef,,Reef 11116,,,Yes,0,,3
6668,4896,Australia,Australia and Papua New Guinea,Australia,,-11.13333,144.04166999999998,Great Barrier Reef,,Reef 11118A,,,Yes,0,,3
6669,4900,Australia,Australia and Papua New Guinea,Australia,,-11.2,144.04166999999998,Great Barrier Reef,,Reef 11121,,,Yes,0,,3
6670,4901,Australia,Australia and Papua New Guinea,Australia,,-11.20833,144.04166999999998,Great Barrier Reef,,Reef 11122,,,Yes,0,,3
6671,4886,Australia,Australia and Papua New Guinea,Australia,,-11.78333,144.05,Cape Grenville,Ribbon Reef,Great Detached Reef B ( Reef 1124B ),,,Yes,0,,3
6672,4895,Australia,Australia and Papua New Guinea,Australia,,-11.1,144.05,Great Barrier Reef,,Reef 11117,,,Yes,0,,3
6673,4902,Australia,Australia and Papua New Guinea,Australia,,-11.21667,144.05,Great Barrier Reef,,Reef 11123,,,Yes,0,,3
6674,4903,Australia,Australia and Papua New Guinea,Australia,,-11.225,144.05,Great Barrier Reef,,Reef 11124,,,Yes,0,,3
6675,5209,Australia,Australia and Papua New Guinea,Australia,,-13.483329999999999,144.05,Great Barrier Reef,,Reef 13074,,,Yes,0,,3
6676,4899,Australia,Australia and Papua New Guinea,Australia,,-11.19167,144.05833,Great Barrier Reef,,Reef 11120,,,Yes,0,,3
6677,4904,Australia,Australia and Papua New Guinea,Australia,,-11.25833,144.05833,Great Barrier Reef,,Reef 11125,,,Yes,0,,3
6678,4910,Australia,Australia and Papua New Guinea,Australia,,-11.5,144.05833,Great Barrier Reef,,Reef 11131,,,Yes,0,,3
6679,4898,Australia,Australia and Papua New Guinea,Australia,,-11.15,144.06667,Great Barrier Reef,,Reef 11119,,,Yes,0,,3
6680,5218,Australia,Australia and Papua New Guinea,Australia,,-13.9,144.06667,Great Barrier Reef,,Reef 13126,,,Yes,0,,3
6681,5210,Australia,Australia and Papua New Guinea,Australia,,-13.541670000000002,144.09167,Great Barrier Reef,,Reef 13116,,,Yes,0,,3
6682,5217,Australia,Australia and Papua New Guinea,Australia,,-13.866670000000001,144.09167,Great Barrier Reef,,Reef 13124,,,Yes,0,,3
6683,5211,Australia,Australia and Papua New Guinea,Australia,,-13.59167,144.1,Great Barrier Reef,,Reef 13117A,,,Yes,0,,3
6684,5212,Australia,Australia and Papua New Guinea,Australia,,-13.608329999999999,144.1,Great Barrier Reef,,Reef 13117B,,,Yes,0,,3
6686,5198,Australia,Australia and Papua New Guinea,Australia,,-13.625,144.10833,Great Barrier Reef,,Creech Reef A ( Reef 13118A ),,,Yes,0,,3
6687,5199,Australia,Australia and Papua New Guinea,Australia,,-13.641670000000001,144.10833,Great Barrier Reef,,Creech Reef B ( Reef 13118B ),,,Yes,0,,3
6688,5235,Australia,Australia and Papua New Guinea,Australia,,-14.0,144.10833,Great Barrier Reef,,Corbett Reef,,,Yes,0,,3
6689,5216,Australia,Australia and Papua New Guinea,Australia,,-13.858329999999999,144.14167,Great Barrier Reef,,Reef 13123,,,Yes,0,,3
6690,5213,Australia,Australia and Papua New Guinea,Australia,,-13.683329999999998,144.16666999999998,Great Barrier Reef,,Reef 13119,,,Yes,0,,3
6691,5244,Australia,Australia and Papua New Guinea,Australia,,-14.15833,144.21667,Great Barrier Reef,,Stanley Island Reef A ( Reef 14026A ),,,Yes,0,,3
6692,5248,Australia,Australia and Papua New Guinea,Australia,,-14.175,144.21667,Great Barrier Reef,,Stanley Island Reef E ( Reef 14026E ),,,Yes,0,,3
6693,5240,Australia,Australia and Papua New Guinea,Australia,,-14.116670000000001,144.225,Great Barrier Reef,,Flinders Rock Reef,,,Yes,0,,3
6694,5252,Australia,Australia and Papua New Guinea,Australia,,-14.21667,144.225,Great Barrier Reef,,Blackwood Island Reef,,,Yes,0,,3
6695,5200,Australia,Australia and Papua New Guinea,Australia,,-13.733329999999999,144.23333,Great Barrier Reef,,Sand Bank No 5 Reef ( Reef 13120 ),,,Yes,0,,3
6696,5247,Australia,Australia and Papua New Guinea,Australia,,-14.166670000000002,144.23333,Great Barrier Reef,,Stanley Island Reef D ( Reef 14026D ),,,Yes,0,,3
6697,5236,Australia,Australia and Papua New Guinea,Australia,,-14.066670000000002,144.24167,Princess Charlotte Bay,Platform,Clack Island ( Reef 14017 ),,,Yes,0,,3
6698,5245,Australia,Australia and Papua New Guinea,Australia,,-14.133329999999999,144.24167,Great Barrier Reef,,Stanley Island Reef B ( Reef 14026B ),,,Yes,0,,3
6699,5246,Australia,Australia and Papua New Guinea,Australia,,-14.15,144.24167,Great Barrier Reef,,Stanley Island Reef C ( Reef 14026C ),,,Yes,0,,3
6700,5250,Australia,Australia and Papua New Guinea,Australia,,-14.208329999999998,144.24167,Great Barrier Reef,,Maclear Island Reef,,,Yes,0,,3
6701,5265,Australia,Australia and Papua New Guinea,Australia,,-14.166670000000002,144.24167,Great Barrier Reef,,Flinders Island Reef C ( Reef 14042C ),,,Yes,0,,3
6702,5264,Australia,Australia and Papua New Guinea,Australia,,-14.191670000000002,144.25833,Great Barrier Reef,,Flinders Island Reef B ( Reef 14042B ),,,Yes,0,,3
6703,5214,Australia,Australia and Papua New Guinea,Australia,,-13.78333,144.26667,Great Barrier Reef,,Reef 13121,,,Yes,0,,3
6704,5253,Australia,Australia and Papua New Guinea,Australia,,-14.225,144.26667,Great Barrier Reef,,Denham Island Reef,,,Yes,0,,3
6705,5251,Australia,Australia and Papua New Guinea,Australia,,-14.2,144.275,Great Barrier Reef,,Sentry Rock Reef,,,Yes,0,,3
6706,5263,Australia,Australia and Papua New Guinea,Australia,,-14.175,144.275,Great Barrier Reef,,Flinders Island Reef A ( Reef 14042A ),,,Yes,0,,3
6707,5241,Australia,Australia and Papua New Guinea,Australia,,-14.125,144.3,Great Barrier Reef,,Atkinson Reef  ( Reef 14023 ),,,Yes,0,,3
6708,5237,Australia,Australia and Papua New Guinea,Australia,,-14.1,144.325,Great Barrier Reef,,King Island Reef,,,Yes,0,,3
6709,5201,Australia,Australia and Papua New Guinea,Australia,,-13.875,144.33333000000002,Great Barrier Reef,,Steene Reef ( Reef 13125 ),,,Yes,0,,3
6710,5203,Australia,Australia and Papua New Guinea,Australia,,-13.95,144.35,Princess Charlotte Bay,Platform,Joan Reef ( Reef 13128 ),,,Yes,0,,3
6711,5254,Australia,Australia and Papua New Guinea,Australia,,-14.258329999999999,144.35,Great Barrier Reef,,Rocky Islets Reef A ( Reef 14033A ),,,Yes,0,,3
6712,5255,Australia,Australia and Papua New Guinea,Australia,,-14.266670000000001,144.35833,Great Barrier Reef,,Rocky Islets Reef B ( Reef 14033B ),,,Yes,0,,3
6713,5202,Australia,Australia and Papua New Guinea,Australia,,-13.925,144.36667,Princess Charlotte Bay,Platform,Rodda Reef ( Reef 13127 ),,,Yes,0,,3
6716,5204,Australia,Australia and Papua New Guinea,Australia,,-13.958329999999998,144.40833,Great Barrier Reef,,Wilson Reef ( Reef 13129 ),,,Yes,0,,3
6720,5205,Australia,Australia and Papua New Guinea,Australia,,-13.975,144.45833000000002,Princess Charlotte Bay,Platform,Davie Reef ( Reef 13130 ),,,Yes,0,,3
6721,5238,Australia,Australia and Papua New Guinea,Australia,,-14.108329999999999,144.48333,Great Barrier Reef,,Aylen Patch ( Reef 14019 ),,,Yes,0,,3
6722,5242,Australia,Australia and Papua New Guinea,Australia,,-14.133329999999999,144.48333,Great Barrier Reef,,Channel Rocks Reef,,,Yes,0,,3
6723,5243,Australia,Australia and Papua New Guinea,Australia,,-14.15,144.48333,Great Barrier Reef,,Boulder Rock Reef,,,Yes,0,,3
6724,5249,Australia,Australia and Papua New Guinea,Australia,,-14.166670000000002,144.48333,Great Barrier Reef,,Cape Rock Reef,,,Yes,0,,3
6725,5239,Australia,Australia and Papua New Guinea,Australia,,-14.108329999999999,144.49167,Great Barrier Reef,,Oswald Shoal,,,Yes,0,,3
6726,5207,Australia,Australia and Papua New Guinea,Australia,,-13.983329999999999,144.51667,Princess Charlotte Bay,Platform,Tydeman Reef ( Reef 13133 ),,,Yes,0,,3
6727,5259,Australia,Australia and Papua New Guinea,Australia,,-14.116670000000001,144.525,Great Barrier Reef,,Pipon Islands Reef,,,Yes,0,,3
6728,5262,Australia,Australia and Papua New Guinea,Australia,,-14.15833,144.525,Great Barrier Reef,,Wedge Rocks Reef,,,Yes,0,,3
6729,5257,Australia,Australia and Papua New Guinea,Australia,,-14.09167,144.53333,Great Barrier Reef,,Pipon Shoal,,,Yes,0,,3
6730,5266,Australia,Australia and Papua New Guinea,Australia,,-14.183329999999998,144.54166999999998,Great Barrier Reef,,Hales Island Reef,,,Yes,0,,3
6731,5219,Australia,Australia and Papua New Guinea,Australia,,-13.975,144.55,Great Barrier Reef,,Reef 13132,,,Yes,0,,3
6732,5206,Australia,Australia and Papua New Guinea,Australia,,-13.958329999999998,144.575,Great Barrier Reef,,Eves Reef ( Reef 13131 ),,,Yes,0,,3
6733,5258,Australia,Australia and Papua New Guinea,Australia,,-14.09167,144.575,Great Barrier Reef,,Melanie Patches,,,Yes,0,,3
6734,5269,Australia,Australia and Papua New Guinea,Australia,,-14.233329999999999,144.575,Great Barrier Reef,,Rocky Point Island Reef,,,Yes,0,,3
6735,5301,Australia,Australia and Papua New Guinea,Australia,,-14.333329999999998,144.58333000000002,Great Barrier Reef,,Reef 14059,,,Yes,0,,3
6736,5300,Australia,Australia and Papua New Guinea,Australia,,-14.34167,144.59167,Great Barrier Reef,,Reef 14058,,,Yes,0,,3
