,ID,REGION,SUBREGION,COUNTRY,LOCATION,LAT,LON,REEF_SYSTEM,REEF_TYPE,REEF_NAME,WATER_DEPTH,ISLAND_NAME,PROTECTED,TOURISM,COUNTRY_CODE,SIZE
8547,11810,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.2635,150.719,,Fringing,Dinah's Beach,,,No,0,,3
8548,11811,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.26033,150.72033000000002,,Fringing,Wohitali Bay,,,No,0,,3
8549,11812,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.26033,150.72033000000002,Wohitali Bay,Fringing,Kathy's Corner,,,No,0,,3
8550,11813,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.2605,150.72033000000002,,Fringing,Hiliwau Bay,,,No,0,,3
8559,12881,Australia,Australia and Papua New Guinea,Papua New Guinea,,-2.6833299999999998,150.73333,Bismarck Archipelago,Fringing,Lisinung ( Paradise Island ),,Bismarck Archipelago,No,0,,3
8560,12883,Australia,Australia and Papua New Guinea,Papua New Guinea,,-2.51667,150.73333,Bismarck Archipelago,Patch Reef,Echuca Patch ( Der Yang ),,Bismarck Archipelago,No,0,,3
8561,11783,Australia,Australia and Papua New Guinea,Papua New Guinea,,-9.73283,150.739,Normanby Island,Fringing,Observation Point,,,No,0,,3
8574,11799,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.51833,150.75316999999998,,Platform Reef,China Reef,,,No,0,,3
8580,11792,Australia,Australia and Papua New Guinea,Papua New Guinea,,-9.40133,150.75883000000002,Fergusson Island,Fringing,Duduwe Point,,,No,0,,3
8585,12892,Australia,Australia and Papua New Guinea,Papua New Guinea,,-2.98333,150.76667,Bismarck Archipelago,Fringing,Dyaul Island,,Bismarck Archipelago,No,0,,3
8586,12882,Australia,Australia and Papua New Guinea,Papua New Guinea,,-2.5666700000000002,150.76667,Bismarck Archipelago,Fringing,Kavieng,,Bismarck Archipelago,No,0,,3
8587,11800,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.60817,150.76867,,Fringing,Mekinley Island,,,No,0,,3
8588,11801,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.60817,150.76867,,Fringing,Igwali Island,,,No,0,,3
8598,7452,Australia,Australia and Papua New Guinea,Australia,,-23.2,150.78333,Great Barrier Reef,,Creek Rock Reef,,,No,0,,3
8600,8187,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.61667,150.78333,Islands east of China Str.,Fringing,Sideia,,,No,0,,3
8601,11814,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.25233,150.7835,,Fringing,Diwakau Point,,,No,0,,3
8602,11815,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.25233,150.7835,,Fringing,Wahoo Reef,,,No,0,,3
8603,11819,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.2525,150.78383,,Patch Reef,Sullivan Patches,,,No,0,,3
8604,7446,Australia,Australia and Papua New Guinea,Australia,,-23.175,150.78833,Great Barrier Reef,,Bluff Rock Reef,,,No,0,,3
8608,11803,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.655669999999999,150.79467,Sideia Island,Fringing,Bagamoti Island,,,No,0,,3
8609,7469,Australia,Australia and Papua New Guinea,Australia,,-23.116670000000003,150.8,Great Barrier Reef,,East of Yeppoon,,,No,0,,3
8610,7472,Australia,Australia and Papua New Guinea,Australia,,-23.2,150.8,Great Barrier Reef,,Shoal Bay,,,No,0,,3
8611,7478,Australia,Australia and Papua New Guinea,Australia,,-23.183329999999998,150.8,Great Barrier Reef,,Reef 23018,,,No,0,,3
8620,11785,Australia,Australia and Papua New Guinea,Papua New Guinea,,-9.6635,150.8095,Ferguson Island,Fringing,Salamo Bay,,,No,0,,3
8623,7466,Australia,Australia and Papua New Guinea,Australia,,-23.35833,150.81667,Great Barrier Reef,,Girt Island Reef,,,No,0,,3
8624,7473,Australia,Australia and Papua New Guinea,Australia,,-23.28333,150.81667,Great Barrier Reef,,East of Emu Peak,,,No,0,,3
8625,7479,Australia,Australia and Papua New Guinea,Australia,,-23.22167,150.81667,Great Barrier Reef,,Reef 23083A,,,No,0,,3
8628,11784,Australia,Australia and Papua New Guinea,Papua New Guinea,,-9.73667,150.8205,Normanby Island,Fringing,Esa'ala,,,No,0,,3
8629,7458,Australia,Australia and Papua New Guinea,Australia,,-23.29167,150.825,Great Barrier Reef,,Mother Macgregor Island Reef,,,No,0,,3
8630,7480,Australia,Australia and Papua New Guinea,Australia,,-23.23333,150.825,Great Barrier Reef,,Reef 23083B,,,No,0,,3
8633,7459,Australia,Australia and Papua New Guinea,Australia,,-23.296670000000002,150.83333000000002,Great Barrier Reef,,Entrance Rock Reef,,,No,0,,3
8634,7460,Australia,Australia and Papua New Guinea,Australia,,-23.3,150.83333000000002,Great Barrier Reef,,Round Rock Reef,,,No,0,,3
8639,11807,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.003,150.83366999999998,,Patch Reef,Calypso Reef,,,No,0,,3
8641,7462,Australia,Australia and Papua New Guinea,Australia,,-23.316670000000002,150.85,Great Barrier Reef,,Flat Rock Reef,,,No,0,,3
8644,7467,Australia,Australia and Papua New Guinea,Australia,,-23.41667,150.855,Great Barrier Reef,,Quartz Rock Reef,,,No,0,,3
8649,7474,Australia,Australia and Papua New Guinea,Australia,,-23.316670000000002,150.86667,Great Barrier Reef,,ARD Peak Island ( Reef 23706 ),,,No,0,,3
8654,11786,Australia,Australia and Papua New Guinea,Papua New Guinea,,-9.73517,150.86867,,Fringing,Dobu Island Bubble Bath,,,No,0,,3
8655,7456,Australia,Australia and Papua New Guinea,Australia,,-23.241670000000003,150.875,Great Barrier Reef,,Pelican Island Reef,,,No,0,,3
8656,7435,Australia,Australia and Papua New Guinea,Australia,,-23.03333,150.875,Great Barrier Reef,,Conical Rocks Reef,,,No,0,,3
8657,7436,Australia,Australia and Papua New Guinea,Australia,,-23.05,150.875,Great Barrier Reef,,Corroboree Island Reef,,,No,0,,3
8659,7441,Australia,Australia and Papua New Guinea,Australia,,-23.09167,150.88333,Great Barrier Reef,,Square Rocks Reef,,,No,0,,3
8661,7457,Australia,Australia and Papua New Guinea,Australia,,-23.275,150.89167,Great Barrier Reef,,Wedge Island Reef,,,No,0,,3
8662,7439,Australia,Australia and Papua New Guinea,Australia,,-23.08333,150.89167,Great Barrier Reef,,North Keppel Island Reef B,,,No,0,,3
8664,11816,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.2095,150.8955,,Patch Reef,Jackdaw Channel Shoal,,,No,0,,3
8665,11817,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.2095,150.8955,,Fringing,Cobb's Cliff,,,No,0,,3
8666,7438,Australia,Australia and Papua New Guinea,Australia,,-23.066670000000002,150.9,Great Barrier Reef,,North Keppel Island Reef A,,,No,0,,3
8667,7440,Australia,Australia and Papua New Guinea,Australia,,-23.09167,150.9,Great Barrier Reef,,Pumpkin Island Reef,,,No,0,,3
8668,7442,Australia,Australia and Papua New Guinea,Australia,,-23.1,150.9,Great Barrier Reef,,Sloping Island Reef,,,No,0,,3
8669,7444,Australia,Australia and Papua New Guinea,Australia,,-23.15,150.9,Great Barrier Reef,,Miall Island Reef,,,No,0,,3
8674,11818,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.205169999999999,150.9,,Patch Reef,Boia-boia Waga Island,,,No,0,,3
8677,7470,Australia,Australia and Papua New Guinea,Australia,,-23.116670000000003,150.91666999999998,Great Barrier Reef,,ARD Outer Rock ( Reef 23702 ),,,No,0,,3
8678,7471,Australia,Australia and Papua New Guinea,Australia,,-23.2,150.91666999999998,Great Barrier Reef,,ARD Great Keppel Island ( Reef 23703 ),,,No,0,,3
8679,7477,Australia,Australia and Papua New Guinea,Australia,,-23.53333,150.91666999999998,Great Barrier Reef,,ARD Casurina CK ( Reef 23718A ),,,No,0,,3
8680,7445,Australia,Australia and Papua New Guinea,Australia,,-23.16667,150.91666999999998,Great Barrier Reef,,Middle Island Reef,,,No,0,,3
8684,8189,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.36667,150.91666999999998,Islands east of China Str.,Fringing,Nuakata,,,No,0,,3
8685,7461,Australia,Australia and Papua New Guinea,Australia,,-23.305,150.925,Great Barrier Reef,,Divided Island Reef,,,No,0,,3
8688,7463,Australia,Australia and Papua New Guinea,Australia,,-23.33333,150.92833000000002,Great Barrier Reef,,Split Rock Reef,,,No,0,,3
8689,11791,Australia,Australia and Papua New Guinea,Papua New Guinea,,-9.44767,150.92983,,Patch Reef,Urewala Island,,,No,0,,3
8690,7451,Australia,Australia and Papua New Guinea,Australia,,-23.191670000000002,150.93333,Great Barrier Reef,,Great Keppel Island Reef E ( Reef 23012E ),,,No,0,,3
8691,7464,Australia,Australia and Papua New Guinea,Australia,,-23.35,150.93333,Great Barrier Reef,,Peak Island Reef,,,No,0,,3
8692,7475,Australia,Australia and Papua New Guinea,Australia,,-23.433329999999998,150.93333,Great Barrier Reef,,South of Peak Island,,,No,0,,3
8693,7476,Australia,Australia and Papua New Guinea,Australia,,-23.51667,150.93333,Great Barrier Reef,,ARD Middle Channel ( Reef 23708 ),,,No,0,,3
8698,11790,Australia,Australia and Papua New Guinea,Papua New Guinea,,-9.45283,150.941,,Patch Reef,Wong's Reef,,,No,0,,3
8699,7465,Australia,Australia and Papua New Guinea,Australia,,-23.35833,150.94167,Great Barrier Reef,,Arch Rock Reef ( Reef 23027 ),,,No,0,,3
8701,11789,Australia,Australia and Papua New Guinea,Papua New Guinea,,-9.626,150.94283000000001,Sanaroa Island,Patch Reef,Sonia Shoal,,,No,0,,3
8702,11787,Australia,Australia and Papua New Guinea,Papua New Guinea,,-9.62067,150.9495,Sanaroa Island,Patch Reef,Rhino Reef,,,No,0,,3
8703,11788,Australia,Australia and Papua New Guinea,Papua New Guinea,,-9.62067,150.9495,,Fringing,Sanaroa Island,,,No,0,,3
8704,7437,Australia,Australia and Papua New Guinea,Australia,,-23.06333,150.95,Great Barrier Reef,,Outer Rock Reef,,,No,0,,3
8707,11806,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.016169999999999,150.954,Normanby Island,Fringing,Sewa Bay,,,No,0,,3
8709,7447,Australia,Australia and Papua New Guinea,Australia,,-23.15833,150.95833000000002,Great Barrier Reef,,Great Keppel Island Reef A ( Reef 23012A ),,,No,0,,3
8712,7450,Australia,Australia and Papua New Guinea,Australia,,-23.191670000000002,150.96667,Great Barrier Reef,,Great Keppel Island Reef D ( Reef 23012D ),,,No,0,,3
8713,7455,Australia,Australia and Papua New Guinea,Australia,,-23.20833,150.96667,Great Barrier Reef,,Humpy Island Reef,,,No,0,,3
8714,7448,Australia,Australia and Papua New Guinea,Australia,,-23.15,150.975,Great Barrier Reef,,Great Keppel Island Reef B ( Reef 23012B ),,,No,0,,3
8715,7453,Australia,Australia and Papua New Guinea,Australia,,-23.2,150.975,Great Barrier Reef,,Halfway Island Reef,,,No,0,,3
8716,11805,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.26883,150.975,,Patch Reef,Silver Black Coral Reef,,,No,0,,3
8717,7449,Australia,Australia and Papua New Guinea,Australia,,-23.175,150.98333,Great Barrier Reef,,Great Keppel Island Reef C ( Reef 23012C ),,,No,0,,3
8718,10619,Australia,Australia and Papua New Guinea,Australia,,-23.16667,150.98333,Great Keppel Island,,Bald Rock,,,No,0,,3
8719,8389,Australia,Australia and Papua New Guinea,Australia,,-23.16667,150.98333,Great Barrier Reef,,Keppel Islands,,,No,0,,3
8724,11804,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.23967,150.989,,Platform Reef,Hibwa Island,,,No,0,,3
8725,7454,Australia,Australia and Papua New Guinea,Australia,,-23.20833,150.99167,Great Barrier Reef,,Hannah Rock Reef,,,No,0,,3
8726,7443,Australia,Australia and Papua New Guinea,Australia,,-23.116670000000003,150.99167,Great Barrier Reef,,Man and Wife Rocks Reef,,,No,0,,3
8729,7468,Australia,Australia and Papua New Guinea,Australia,,-23.17833,150.99833,Great Barrier Reef,,Sykes Rock Reef,,,No,0,,3
8736,11822,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.655330000000001,151.00383,Busilaki Island,Fringing,Busilaki Island,,,No,0,,3
8737,11823,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.655330000000001,151.00383,Busilaki Island,Fringing,Buiari Island,,,No,0,,3
8740,7510,Australia,Australia and Papua New Guinea,Australia,,-23.45833,151.01667,Great Barrier Reef,,Curtis Island Reef A ( Reef 23059A ),,,No,0,,3
8743,8164,Australia,Australia and Papua New Guinea,Papua New Guinea,,-11.06667,151.01667,Louisiade Archipelago,Barrier,Stuers Islets,,,No,0,,3
8744,11835,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.265,151.0185,Naukata Island,Fringing,Haliwa Una Bay,,,No,0,,3
8745,7489,Australia,Australia and Papua New Guinea,Australia,,-23.42833,151.025,Great Barrier Reef,,Timandra Bank,,,No,0,,3
8749,1277,Australia,Australia and Papua New Guinea,Papua New Guinea,,-9.95,151.03333,Sawataetae,,Sawataetae,,,No,0,,3
8752,11834,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.2775,151.04317,,Fringing,Boirama Island,,,No,0,,3
8753,11836,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.249830000000001,151.04683,,Platform Reef,Peer's Reef,,,No,0,,3
8754,7507,Australia,Australia and Papua New Guinea,Australia,,-23.433329999999998,151.05,Great Barrier Reef,,Keppel Rocks Reef A,,,No,0,,3
8755,7508,Australia,Australia and Papua New Guinea,Australia,,-23.43833,151.05667,Great Barrier Reef,,Keppel Rocks Reef B,,,No,0,,3
8756,7511,Australia,Australia and Papua New Guinea,Australia,,-23.45,151.05833,Great Barrier Reef,,Curtis Island Reef B ( Reef 23059B ),,,No,0,,3
8757,7509,Australia,Australia and Papua New Guinea,Australia,,-23.44,151.065,Great Barrier Reef,,Keppel Rocks Reef C,,,No,0,,3
8758,7485,Australia,Australia and Papua New Guinea,Australia,,-23.34167,151.06667,Great Barrier Reef,,Jabiru Shoals,,,No,0,,3
8759,7539,Australia,Australia and Papua New Guinea,Australia,,-23.33333,151.06667,Great Barrier Reef,,ARD Jabiru Shoal ( Reef 23710 ),,,No,0,,3
8760,7538,Australia,Australia and Papua New Guinea,Australia,,-23.2,151.06667,Great Barrier Reef,,ARD Barren Island ( Reef 23709 ),,,No,0,,3
8765,7482,Australia,Australia and Papua New Guinea,Australia,,-23.16667,151.075,Great Barrier Reef,,Barren Island Reef ( Reef 23031 ),,,No,0,,3
8769,11824,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.66133,151.075,Busilaki Island,Fringing,Connor Island,,,No,0,,3
8770,7481,Australia,Australia and Papua New Guinea,Australia,,-23.155,151.08333000000002,Great Barrier Reef,,The Child Island Reef,,,No,0,,3
8771,7484,Australia,Australia and Papua New Guinea,Australia,,-23.29167,151.08333000000002,Great Barrier Reef,,Lisa Jane Shoals,,,No,0,,3
8772,7546,Australia,Australia and Papua New Guinea,Australia,,-23.66667,151.08333000000002,Great Barrier Reef,,Narrows,,,No,0,,3
8777,7483,Australia,Australia and Papua New Guinea,Australia,,-23.2,151.1,Great Barrier Reef,,Egg Rock Reef,,,No,0,,3
8778,7490,Australia,Australia and Papua New Guinea,Australia,,-23.45167,151.10333,Great Barrier Reef,,Boat Rock Reef,,,No,0,,3
8785,8166,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.11667,151.13333,D'Entrecasteaux Islands,Barrier,Normanby ( Duau ),,,No,0,,3
8786,8165,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.83333,151.13333,Louisiade Archipelago,Various structure types present,Wari ( Teste ),,,No,0,,3
8787,7486,Australia,Australia and Papua New Guinea,Australia,,-23.4,151.15,Great Barrier Reef,,Hummocky Island Reef,,,No,0,,3
8791,7488,Australia,Australia and Papua New Guinea,Australia,,-23.41667,151.16666999999998,Great Barrier Reef,,Fairway Rock Reef,,,No,0,,3
8792,7540,Australia,Australia and Papua New Guinea,Australia,,-23.48333,151.16666999999998,Great Barrier Reef,,North of Cape Capricorn,,,No,0,,3
8796,7487,Australia,Australia and Papua New Guinea,Australia,,-23.40833,151.18333,Great Barrier Reef,,Ship Rock Reef,,,No,0,,3
8803,11825,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.57467,151.1955,Engineer Group,Patch Reef,Butchart Island,,,No,0,,3
8820,7536,Australia,Australia and Papua New Guinea,Australia,,-23.80333,151.26333,Great Barrier Reef,,Turtle Island Reef,,,No,0,,3
8821,7506,Australia,Australia and Papua New Guinea,Australia,,-23.558329999999998,151.26667,Great Barrier Reef,,Bass Shoals ( Reef 23057 ),,,No,0,,3
8822,8188,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.68333,151.26667,Islands east of China Str.,Barrier/Fringing,Engineer Group,,,No,0,,3
8823,7505,Australia,Australia and Papua New Guinea,Australia,,-23.53333,151.275,Great Barrier Reef,,Rundle Island Reef,,,No,0,,3
8824,7512,Australia,Australia and Papua New Guinea,Australia,,-23.675,151.275,Great Barrier Reef,,Curtis Island Reef C ( Reef 23059C ),,,No,0,,3
8829,11826,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.579830000000001,151.27583,Engineer Group,Patch Reef,Powell Island,,,No,0,,3
8830,7587,Australia,Australia and Papua New Guinea,Australia,,-23.83333,151.28333,Great Barrier Reef,,Gladstone,,,No,1,,3
8836,7513,Australia,Australia and Papua New Guinea,Australia,,-23.75,151.30333000000002,Great Barrier Reef,,Curtis Island Reef D ( Reef 23059D ),,,No,0,,3
8838,11833,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.420169999999999,151.30933000000002,Laseinie Group,Patch Reef,Hardman Island,,,No,0,,3
8839,7514,Australia,Australia and Papua New Guinea,Australia,,-23.76667,151.31667,Great Barrier Reef,,Rat Island Reef,,,No,0,,3
8841,7535,Australia,Australia and Papua New Guinea,Australia,,-23.773329999999998,151.32,Great Barrier Reef,,Farmers Reef,,,No,0,,3
8842,7516,Australia,Australia and Papua New Guinea,Australia,,-23.76667,151.325,Great Barrier Reef,,Facing Island Reef B ( Reef 23061B ),,,No,0,,3
8844,7515,Australia,Australia and Papua New Guinea,Australia,,-23.755,151.33333000000002,Great Barrier Reef,,Facing Island Reef A ( Reef 23061A ),,,No,0,,3
8848,8171,Australia,Australia and Papua New Guinea,Papua New Guinea,,-8.68333,151.33333000000002,Solomon Sea Islands,Atoll/Fringing,Trobriand,,,No,0,,3
8849,7537,Australia,Australia and Papua New Guinea,Australia,,-23.83833,151.335,Great Barrier Reef,,Bushy Islet Reef,,,No,0,,3
8852,7521,Australia,Australia and Papua New Guinea,Australia,,-23.85833,151.35333,Great Barrier Reef,,Manning Reef,,,No,0,,3
8854,11827,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.61533,151.36567,Engineer Group,Platform Reef,Hummock Island,,,No,0,,3
8855,91,,,,,8.51667,151.36667,Hall Islands,Atoll,Fayu,,Hall Islands,No,0,,3
8856,7517,Australia,Australia and Papua New Guinea,Australia,,-23.80333,151.36667,Great Barrier Reef,,Facing Island Reef C ( Reef 23061C ),,,No,0,,3
8860,7520,Australia,Australia and Papua New Guinea,Australia,,-23.883329999999997,151.375,Great Barrier Reef,,Facing Island Reef F ( Reef 23061F ),,,No,0,,3
8862,7518,Australia,Australia and Papua New Guinea,Australia,,-23.83333,151.38333,Great Barrier Reef,,Facing Island Reef D ( Reef 23061D ),,,No,0,,3
8865,7522,Australia,Australia and Papua New Guinea,Australia,,-23.81833,151.38667,Great Barrier Reef,,Sable Chief Rocks Reef,,,No,0,,3
8866,7519,Australia,Australia and Papua New Guinea,Australia,,-23.85833,151.39167,Great Barrier Reef,,Facing Island Reef E ( Reef 23061E ),,,No,0,,3
8871,7523,Australia,Australia and Papua New Guinea,Australia,,-23.89667,151.41333,Great Barrier Reef,,East Bank,,,No,0,,3
8876,8160,Australia,Australia and Papua New Guinea,Papua New Guinea,,-11.28333,151.41666999999998,Louisiade Archipelago,Atoll,Conflict Group,,,No,0,,3
8882,7524,Australia,Australia and Papua New Guinea,Australia,,-23.94,151.46667,Great Barrier Reef,,Curtis Rock Reef,,,No,0,,3
8883,7572,Australia,Australia and Papua New Guinea,Australia,,-24.066670000000002,151.46667,Great Barrier Reef,,Reef 24701,,,No,0,,3
8889,7526,Australia,Australia and Papua New Guinea,Australia,,-23.96167,151.48333,Great Barrier Reef,,Seal Rocks Reef B ( Reef 23067B ),,,No,0,,3
8890,7527,Australia,Australia and Papua New Guinea,Australia,,-23.975,151.48333,Great Barrier Reef,,Seal Rocks Reef C ( Reef 23067C ),,,No,0,,3
8893,7525,Australia,Australia and Papua New Guinea,Australia,,-23.95,151.49167,Great Barrier Reef,,Seal Rocks Reef A ( Reef 23067A ),,,No,0,,3
8894,7551,Australia,Australia and Papua New Guinea,Australia,,-23.933329999999998,151.5,Great Barrier Reef,,Reef 23720,,,No,0,,3
8896,7565,Australia,Australia and Papua New Guinea,Australia,,-24.011670000000002,151.51167,Great Barrier Reef,,Creek Rock Reef,,,No,0,,3
8919,1278,Australia,Australia and Papua New Guinea,Papua New Guinea,,-4.16667,151.58333000000002,Talele islands,,Talele islands,,,No,0,,3
8920,7494,Australia,Australia and Papua New Guinea,Australia,,-23.08333,151.6,Great Barrier Reef,,Johnson Patch,,,No,0,,3
8923,774,,,,,7.316669999999999,151.61667,Truk Lagoon,Fringing,Tol Island,,Carolines,No,0,,3
8924,7532,Australia,Australia and Papua New Guinea,Australia,,-23.683329999999998,151.61667,Great Barrier Reef,,Rock Cod Shoal,,,No,0,,3
8927,7530,Australia,Australia and Papua New Guinea,Australia,,-23.55,151.625,Great Barrier Reef,,Irving Reef,,,No,0,,3
8928,7547,Australia,Australia and Papua New Guinea,Australia,,-23.975,151.625,Great Barrier Reef,,Reef 23074A,,,No,0,,3
8933,7533,Australia,Australia and Papua New Guinea,Australia,,-23.97,151.63,Great Barrier Reef,,Ethel Rocks Reef,,,No,0,,3
8938,7548,Australia,Australia and Papua New Guinea,Australia,,-23.975,151.64667,Great Barrier Reef,,Reef 23074B,,,No,0,,3
8939,258,,,,,8.56667,151.65,Nomwin,Atoll,Nomwin,,Hall Islands,No,0,,3
8940,7549,Australia,Australia and Papua New Guinea,Australia,,-23.98333,151.65833,Great Barrier Reef,,Reef 23074C,,,No,0,,3
8942,7495,Australia,Australia and Papua New Guinea,Australia,,-23.1,151.66666999999998,Great Barrier Reef,,Douglas Shoal ( Reef 23044 ),,,No,0,,3
8943,7552,Australia,Australia and Papua New Guinea,Australia,,-23.95,151.66666999999998,Great Barrier Reef,,Reef 23721,,,No,0,,3
8948,7550,Australia,Australia and Papua New Guinea,Australia,,-23.988329999999998,151.675,Great Barrier Reef,,Reef 23074D,,,No,0,,3
8950,7531,Australia,Australia and Papua New Guinea,Australia,,-23.566670000000002,151.68333,Great Barrier Reef,,Polmaise Reef,,,No,0,,3
8960,11828,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.765830000000001,151.70583,Conflict Group,Patch Reef,Irai Island,,,No,0,,3
8964,7545,Australia,Australia and Papua New Guinea,Australia,,-23.53333,151.71667,Great Barrier Reef,,ARD Masthead Island ( Reef 23717 ),,,No,0,,3
8966,11832,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.734000000000002,151.71733,Conflict Group,Patch Reef,Penasesa Island,,,No,0,,3
8967,7566,Australia,Australia and Papua New Guinea,Australia,,-24.005,151.72,Great Barrier Reef,,Janson Rock Reef,,,No,0,,3
8969,7541,Australia,Australia and Papua New Guinea,Australia,,-23.2,151.73333,Great Barrier Reef,,North of Northwest Island,,,No,0,,3
8970,7571,Australia,Australia and Papua New Guinea,Australia,,-24.008329999999997,151.73333,Great Barrier Reef,,Reef 24003,,,No,0,,3
8972,7529,Australia,Australia and Papua New Guinea,Australia,,-23.54167,151.73333,"Capricorn Group, GBR",,Masthead Island Reef,,,No,0,,3
8974,7492,Australia,Australia and Papua New Guinea,Australia,,-23.03333,151.74167,Great Barrier Reef,,Haberfield Shoal,,,No,0,,3
8975,7501,Australia,Australia and Papua New Guinea,Australia,,-23.3,151.74167,Capricorn Group,Planar,North West Island Reef,,,No,0,,3
8978,7543,Australia,Australia and Papua New Guinea,Australia,,-23.316670000000002,151.75,Great Barrier Reef,,South of Northwest Island,,,No,0,,3
8981,7568,Australia,Australia and Papua New Guinea,Australia,,-24.01333,151.76333,Great Barrier Reef,,Inner Rocks Reef,,,No,0,,3
8982,7534,Australia,Australia and Papua New Guinea,Australia,,-23.98333,151.76667,Great Barrier Reef,,Outer Rocks Reef,,,No,0,,3
8983,7499,Australia,Australia and Papua New Guinea,Australia,,-23.258329999999997,151.76667,Great Barrier Reef,,Brew Shoal,,,No,0,,3
8985,7567,Australia,Australia and Papua New Guinea,Australia,,-24.00167,151.775,Great Barrier Reef,,Middle Rocks Reef,,,No,0,,3
8987,7528,Australia,Australia and Papua New Guinea,Australia,,-23.508329999999997,151.775,"Capricorn Group, GBR",,Erskine Island Reef,,,No,0,,3
8993,7498,Australia,Australia and Papua New Guinea,Australia,,-23.25,151.78333,Great Barrier Reef,,Tryon Island Reef,,,No,0,,3
8997,8163,Australia,Australia and Papua New Guinea,Papua New Guinea,,-11.28333,151.8,Louisiade Archipelago,Atoll,Bramble Haven and Long Reef,,,No,0,,3
8999,7542,Australia,Australia and Papua New Guinea,Australia,,-23.26667,151.81667,Great Barrier Reef,,South of North Reef,,,No,0,,3
9000,11829,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.781830000000001,151.82333,Conflict Group,Patch Reef,Quesal Island,,,No,0,,3
9003,377,,,,,7.45,151.83333000000002,Chuuk,Pseudo-atoll,Chuuk ( Truk ),,Caroline Islands,No,1,,3
9005,7491,Australia,Australia and Papua New Guinea,Australia,,-23.01667,151.84167,Great Barrier Reef,,Innamincka Shoal,,,No,0,,3
9006,7493,Australia,Australia and Papua New Guinea,Australia,,-23.05,151.84167,Great Barrier Reef,,Guthrie Shoal,,,No,0,,3
9008,7553,Australia,Australia and Papua New Guinea,Australia,,-23.116670000000003,151.85,Great Barrier Reef,,Reef 23722,,,No,0,,3
9012,775,,,,,7.41667,151.86667,Truk Lagoon,Fringing,Moen Island ( Wono ),,,No,1,,3
9013,8159,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.81667,151.86667,Louisiade Archipelago,Various structure types present,Deboyne Island,,,No,0,,3
9015,7504,Australia,Australia and Papua New Guinea,Australia,,-23.475,151.88333,Capricorn Group,Platform,Wistari Reef ( Reef 23053 ),,,No,0,,3
9016,7497,Australia,Australia and Papua New Guinea,Australia,,-23.20833,151.88333,"Capricorn Group, GBR",,North Reef B,,,No,0,,3
9017,11830,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.79383,151.89700000000002,Conflict Group,Patch Reef,Muniara Island,,,No,0,,3
9019,7496,Australia,Australia and Papua New Guinea,Australia,,-23.183329999999998,151.90833,"Capricorn Group, GBR",,North Reef A,,,No,0,,3
9020,11837,Australia,Australia and Papua New Guinea,Papua New Guinea,,-10.23667,151.91299999999998,,Patch Reef,Banana Bommie,,,No,0,,3
9021,7502,Australia,Australia and Papua New Guinea,Australia,,-23.308329999999998,151.91666999999998,"Capricorn Group, GBR",,Wilson Island Reef,,,No,0,,3
9028,248,,,,,7.0166699999999995,151.93333,Truk,Atoll,Neoch ( Kuop ),,Carolines,No,0,,3
9031,7500,Australia,Australia and Papua New Guinea,Australia,,-23.275,151.94167,Capricorn Group,Planar,Broomfield Reef,,,No,0,,3
