,lat,lon,popdens
6022,20.375,72.875,612.92
6023,20.375,74.625,266.19
6024,20.375,74.875,266.19
6025,20.375,76.125,286.22
6026,20.375,76.375,296.78
6027,20.375,77.625,266.19
6028,20.375,78.125,319.11
6029,20.375,79.875,266.19
6030,20.375,85.125,319.11
6031,20.375,85.375,343.11
6032,20.375,85.625,442.25
6033,20.375,85.875,1361.0
6034,20.375,86.125,819.19
6035,20.375,86.375,790.02
6036,20.375,86.625,442.25
6037,20.375,99.875,286.22
6038,20.375,105.625,276.02
6039,20.375,105.875,708.59
6040,20.375,106.125,1094.89
6041,20.375,106.375,1220.71
6042,20.375,110.125,319.11
6043,20.375,110.375,319.11
6044,20.125,-99.125,296.78
6045,20.125,-98.625,1361.0
6046,20.125,-98.375,286.22
6047,20.125,-97.625,296.78
6048,20.125,-75.125,296.78
6049,20.125,72.875,475.52
6050,20.125,73.125,683.35
6051,20.125,74.125,458.58
6052,20.125,74.375,256.71
6053,20.125,74.625,256.71
6054,20.125,84.875,276.02
6055,20.125,85.125,276.02
6056,20.125,85.375,307.74
6057,20.125,85.625,549.74
6058,20.125,85.875,635.55
6059,20.125,86.125,659.02
6060,20.125,86.375,591.09
6061,20.125,92.875,2180.63
6062,20.125,105.625,511.28
6063,20.125,106.125,982.03
6064,19.875,-99.875,343.11
6065,19.875,-97.375,343.11
6066,19.875,-72.875,330.89
6067,19.875,-72.625,266.19
6068,19.875,72.875,382.54
6069,19.875,73.625,330.89
6070,19.875,73.875,1312.53
6071,19.875,74.375,368.92
6072,19.875,74.625,266.19
6073,19.875,75.375,947.06
6074,19.875,75.625,947.06
6075,19.875,75.875,368.92
6076,19.875,76.125,276.02
6077,19.875,79.375,411.31
6078,19.875,82.625,266.19
6079,19.875,84.875,296.78
6080,19.875,85.125,426.5
6081,19.875,85.375,382.54
6082,19.875,85.625,319.11
6083,19.875,105.625,1177.24
6084,19.875,105.875,1265.79
6085,19.875,109.625,266.19
6086,19.875,110.375,343.11
6087,19.875,110.625,330.89
6088,19.625,-101.375,493.08
6089,19.625,-101.125,493.08
6090,19.625,-99.375,790.02
6091,19.625,-99.125,5020.97
6092,19.625,-96.875,511.28
6093,19.625,-72.625,266.19
6094,19.625,-72.375,330.89
6095,19.625,-72.125,296.78
6096,19.625,-70.375,256.71
6097,19.625,72.875,442.25
6098,19.625,73.625,276.02
6099,19.625,74.125,276.02
6100,19.625,74.375,286.22
6101,19.625,74.625,458.58
6102,19.625,78.625,256.71
6103,19.625,84.625,382.54
6104,19.625,85.125,319.11
6105,19.625,85.375,296.78
6106,19.625,105.625,819.19
6107,19.625,109.625,266.19
6108,19.625,110.375,276.02
6109,19.375,-102.125,286.22
6110,19.375,-100.375,319.11
6111,19.375,-99.625,683.35
6112,19.375,-99.375,1955.86
6113,19.375,-99.125,7758.25
6114,19.375,-98.875,6019.04
6115,19.375,-98.625,2344.65
6116,19.375,-98.375,511.28
6117,19.375,-98.125,1177.24
6118,19.375,-96.875,330.89
6119,19.375,-71.125,307.74
6120,19.375,-70.875,319.11
6121,19.375,72.875,1517.41
6122,19.375,73.125,1177.24
6123,19.375,73.375,1135.32
6124,19.375,73.625,256.71
6125,19.375,74.125,286.22
6126,19.375,74.375,286.22
6127,19.375,74.625,286.22
6128,19.375,76.625,411.31
6129,19.375,76.875,411.31
6130,19.375,77.125,296.78
6131,19.375,77.375,256.71
6132,19.375,82.375,296.78
6133,19.375,82.625,286.22
6134,19.375,84.625,442.25
6135,19.375,84.875,1312.53
6136,19.375,105.375,396.67
6137,19.375,110.375,276.02
6138,19.125,-99.875,286.22
6139,19.125,-99.625,2028.09
6140,19.125,-99.375,355.78
6141,19.125,-99.125,2431.23
6142,19.125,-98.875,549.74
6143,19.125,-98.625,296.78
6144,19.125,-98.125,1631.54
6145,19.125,-97.875,276.02
6146,19.125,-96.125,1220.71
6147,19.125,-72.625,307.74
6148,19.125,-72.375,296.78
6149,19.125,-71.125,276.02
6150,19.125,-70.875,319.11
6151,19.125,72.875,10000.0
6152,19.125,73.125,1573.44
6153,19.125,73.375,1631.54
6154,19.125,73.875,286.22
6155,19.125,74.125,286.22
6156,19.125,74.625,458.58
6157,19.125,74.875,458.58
6158,19.125,76.125,256.71
6159,19.125,76.625,411.31
6160,19.125,76.875,296.78
6161,19.125,77.375,1517.41
6162,19.125,78.375,355.78
6163,19.125,84.625,659.02
6164,19.125,105.375,330.89
6165,19.125,105.625,1517.41
6166,19.125,110.125,276.02
6167,19.125,110.375,276.02
6168,18.875,-99.375,493.08
6169,18.875,-99.125,3133.74
6170,18.875,-98.875,612.92
6171,18.875,-97.625,382.54
6172,18.875,-97.125,411.31
6173,18.875,-96.875,570.04
6174,18.875,73.125,790.02
6175,18.875,73.375,368.92
6176,18.875,73.625,276.02
6177,18.875,73.875,266.19
6178,18.875,74.875,276.02
6179,18.875,75.625,266.19
6180,18.875,75.875,266.19
6181,18.875,76.375,382.54
6182,18.875,77.625,276.02
6183,18.875,77.875,355.78
6184,18.875,78.125,319.11
6185,18.875,78.375,475.52
6186,18.875,78.625,368.92
6187,18.875,78.875,266.19
6188,18.875,79.125,286.22
6189,18.875,79.375,493.08
6190,18.875,84.375,396.67
6191,18.875,95.375,296.78
6192,18.875,105.375,819.19
6193,18.875,105.625,382.54
6194,18.875,110.125,355.78
6195,18.875,110.375,355.78
6196,18.625,-99.125,591.09
6197,18.625,-70.125,1411.26
6198,18.625,-69.875,2028.09
6199,18.625,-69.625,2180.63
6200,18.625,73.125,343.11
6201,18.625,73.625,286.22
6202,18.625,73.875,1094.89
6203,18.625,76.375,382.54
6204,18.625,76.875,286.22
6205,18.625,77.125,276.02
6206,18.625,77.625,276.02
6207,18.625,77.875,411.31
6208,18.625,78.125,591.09
6209,18.625,78.875,276.02
6210,18.625,79.125,266.19
6211,18.625,79.375,355.78
6212,18.625,83.125,276.02
6213,18.625,83.375,442.25
6214,18.625,83.625,591.09
6215,18.625,84.125,396.67
6216,18.625,84.375,276.02
6217,18.625,99.125,266.19
6218,18.625,105.625,1177.24
6219,18.625,109.875,411.31
6220,18.625,110.125,355.78
6221,18.375,-97.125,276.02
6222,18.375,-77.875,276.02
6223,18.375,-73.875,343.11
6224,18.375,-73.125,266.19
6225,18.375,-72.875,330.89
6226,18.375,-72.625,382.54
6227,18.375,-72.375,355.78
6228,18.375,-72.125,382.54
6229,18.375,-70.125,530.16
6230,18.375,-67.125,475.52
6231,18.375,-66.625,330.89
6232,18.375,-66.375,442.25
6233,18.375,-66.125,1886.21
6234,18.375,-65.875,355.78
6235,18.375,-65.625,475.52
6236,18.375,-15.875,475.52
6237,18.375,73.375,276.02
6238,18.375,73.875,880.81
6239,18.375,74.375,286.22
6240,18.375,74.625,296.78
6241,18.375,76.125,343.11
6242,18.375,76.375,475.52
6243,18.375,76.625,296.78
6244,18.375,77.125,382.54
6245,18.375,77.625,286.22
6246,18.375,77.875,355.78
6247,18.375,78.375,683.35
6248,18.375,78.875,330.89
6249,18.375,79.125,276.02
6250,18.375,79.375,355.78
6251,18.375,79.875,266.19
6252,18.375,83.375,411.31
6253,18.375,83.625,343.11
6254,18.375,83.875,708.59
6255,18.375,105.875,880.81
6256,18.375,109.125,549.74
6257,18.375,109.375,549.74
6258,18.375,109.625,286.22
6259,18.125,-96.875,368.92
6260,18.125,-94.375,530.16
6261,18.125,-94.125,530.16
6262,18.125,-92.875,442.25
6263,18.125,-77.125,442.25
6264,18.125,-76.875,1220.71
6265,18.125,-73.875,330.89
6266,18.125,-68.625,343.11
6267,18.125,-67.125,442.25
6268,18.125,-66.625,493.08
6269,18.125,-66.125,591.09
6270,18.125,-65.875,493.08
6271,18.125,73.375,266.19
6272,18.125,74.375,276.02
6273,18.125,74.625,276.02
6274,18.125,74.875,276.02
6275,18.125,76.125,343.11
6276,18.125,76.875,266.19
6277,18.125,78.375,266.19
6278,18.125,78.625,276.02
6279,18.125,78.875,330.89
6280,18.125,79.375,296.78
6281,18.125,79.625,475.52
6282,18.125,83.125,396.67
6283,18.125,83.375,913.33
6284,18.125,83.625,307.74
6285,18.125,120.625,307.74
6286,17.875,-92.875,307.74
6287,17.875,74.125,276.02
6288,17.875,74.625,276.02
6289,17.875,74.875,319.11
6290,17.875,75.125,319.11
6291,17.875,75.875,880.81
6292,17.875,76.625,296.78
6293,17.875,76.875,296.78
6294,17.875,77.125,319.11
6295,17.875,77.375,426.5
6296,17.875,78.625,319.11
6297,17.875,79.375,296.78
6298,17.875,79.625,343.11
6299,17.875,79.875,382.54
6300,17.875,82.875,368.92
6301,17.875,83.125,475.52
6302,17.875,83.375,530.16
6303,17.875,102.625,458.58
6304,17.625,73.875,511.28
6305,17.625,74.125,458.58
6306,17.625,75.125,319.11
6307,17.625,75.375,319.11
6308,17.625,75.875,1411.26
6309,17.625,77.125,396.67
6310,17.625,77.375,319.11
6311,17.625,77.625,343.11
6312,17.625,78.125,330.89
6313,17.625,78.375,343.11
6314,17.625,78.625,475.52
6315,17.625,79.125,286.22
6316,17.625,79.625,286.22
6317,17.625,79.875,307.74
6318,17.625,80.375,266.19
6319,17.625,80.625,286.22
6320,17.625,82.625,635.55
6321,17.625,82.875,355.78
6322,17.625,83.125,5206.37
6323,17.625,95.375,612.92
6324,17.625,95.625,330.89
6325,17.625,95.875,330.89
6326,17.625,120.375,570.04
6327,17.625,121.625,612.92
6328,17.375,43.375,319.11
6329,17.375,73.375,276.02
6330,17.375,74.125,530.16
6331,17.375,76.875,426.5
6332,17.375,78.375,1135.32
6333,17.375,78.625,330.89
6334,17.375,79.875,266.19
6335,17.375,80.125,368.92
6336,17.375,80.375,493.08
6337,17.375,82.375,266.19
6338,17.375,82.625,396.67
6339,17.375,94.875,355.78
6340,17.375,95.125,266.19
6341,17.375,95.375,266.19
6342,17.375,95.625,343.11
6343,17.375,102.625,355.78
6344,17.375,102.875,355.78
6345,17.375,106.625,511.28
6346,17.125,-99.625,396.67
6347,17.125,73.375,382.54
6348,17.125,74.125,530.16
6349,17.125,74.375,659.02
6350,17.125,74.625,276.02
6351,17.125,74.875,286.22
6352,17.125,76.625,411.31
6353,17.125,76.875,426.5
6354,17.125,79.625,319.11
6355,17.125,80.125,319.11
6356,17.125,80.375,355.78
6357,17.125,81.375,382.54
6358,17.125,81.625,458.58
6359,17.125,81.875,458.58
6360,17.125,82.125,947.06
6361,17.125,82.375,790.02
6362,17.125,95.125,475.52
6363,17.125,95.625,266.19
6364,17.125,121.625,368.92
6365,16.875,-99.875,396.67
6366,16.875,-99.625,396.67
6367,16.875,73.375,382.54
6368,16.875,74.125,368.92
6369,16.875,74.375,1177.24
6370,16.875,74.625,819.19
6371,16.875,74.875,819.19
6372,16.875,75.125,266.19
6373,16.875,75.375,256.71
6374,16.875,77.625,307.74
6375,16.875,79.625,319.11
6376,16.875,79.875,343.11
6377,16.875,80.125,319.11
6378,16.875,80.375,475.52
6379,16.875,80.625,286.22
6380,16.875,80.875,475.52
6381,16.875,81.125,276.02
6382,16.875,81.375,286.22
6383,16.875,81.625,880.81
6384,16.875,81.875,1312.53
6385,16.875,82.125,790.02
6386,16.875,95.125,296.78
6387,16.875,95.625,368.92
6388,16.875,95.875,343.11
6389,16.875,96.125,10000.0
6390,16.875,100.375,355.78
6391,16.875,107.125,549.74
6392,16.875,120.375,1055.9
6393,16.875,121.625,570.04
6394,16.875,121.875,296.78
6395,16.625,-92.625,458.58
6396,16.625,74.125,1361.0
6397,16.625,74.375,1361.0
6398,16.625,74.625,849.44
6399,16.625,74.875,411.31
6400,16.625,75.125,266.19
6401,16.625,75.375,368.92
6402,16.625,77.625,330.89
6403,16.625,77.875,426.5
6404,16.625,79.625,256.71
6405,16.625,80.375,343.11
6406,16.625,80.625,458.58
6407,16.625,80.875,286.22
6408,16.625,81.125,1517.41
6409,16.625,81.375,549.74
6410,16.625,81.625,913.33
6411,16.625,81.875,612.92
6412,16.625,82.125,790.02
6413,16.625,95.125,256.71
6414,16.625,95.375,307.74
6415,16.625,95.625,426.5
6416,16.625,95.875,442.25
6417,16.625,96.125,570.04
6418,16.625,97.375,355.78
6419,16.625,107.375,343.11
6420,16.625,120.375,530.16
6421,16.375,74.125,256.71
6422,16.375,74.375,493.08
6423,16.375,74.625,458.58
6424,16.375,74.875,442.25
6425,16.375,75.125,276.02
6426,16.375,75.375,276.02
6427,16.375,77.375,319.11
6428,16.375,77.875,276.02
6429,16.375,80.125,530.16
6430,16.375,80.375,343.11
6431,16.375,80.625,458.58
6432,16.375,80.875,475.52
6433,16.375,81.125,530.16
6434,16.375,81.625,947.06
6435,16.375,95.125,286.22
6436,16.375,95.375,286.22
6437,16.375,95.625,286.22
6438,16.375,95.875,266.19
6439,16.375,97.625,426.5
6440,16.375,102.875,396.67
6441,16.375,107.875,355.78
6442,16.375,119.875,276.02
6443,16.375,120.375,880.81
6444,16.125,43.375,1220.71
6445,16.125,74.125,256.71
6446,16.125,74.375,426.5
6447,16.125,74.625,396.67
6448,16.125,74.875,396.67
6449,16.125,75.375,276.02
6450,16.125,75.625,296.78
6451,16.125,75.875,286.22
6452,16.125,77.375,330.89
6453,16.125,79.875,286.22
6454,16.125,80.125,493.08
6455,16.125,80.375,382.54
6456,16.125,80.625,475.52
6457,16.125,80.875,458.58
6458,16.125,81.125,530.16
6459,16.125,95.125,266.19
6460,16.125,95.625,276.02
6461,16.125,97.625,426.5
6462,16.125,103.375,266.19
6463,16.125,103.625,266.19
6464,16.125,119.875,382.54
6465,16.125,120.625,635.55
6466,16.125,120.875,296.78
6467,15.875,-16.375,256.71
6468,15.875,43.375,319.11
6469,15.875,44.125,256.71
6470,15.875,74.375,343.11
6471,15.875,74.625,880.81
6472,15.875,77.125,276.02
6473,15.875,77.375,296.78
6474,15.875,77.875,790.02
6475,15.875,78.125,343.11
6476,15.875,80.125,286.22
6477,15.875,80.375,1265.79
6478,15.875,80.875,296.78
6479,15.875,108.125,849.44
6480,15.875,108.375,947.06
6481,15.875,120.125,276.02
6482,15.875,120.375,913.33
6483,15.875,120.625,426.5
6484,15.625,43.625,683.35
6485,15.625,43.875,343.11
6486,15.625,73.875,761.89
6487,15.625,74.875,368.92
6488,15.625,76.375,266.19
6489,15.625,76.625,343.11
6490,15.625,77.125,442.25
6491,15.625,77.375,475.52
6492,15.625,77.875,266.19
6493,15.625,80.125,266.19
6494,15.625,100.125,319.11
6495,15.625,108.375,286.22
6496,15.625,120.625,947.06
6497,15.625,120.875,426.5
6498,15.625,121.125,286.22
6499,15.375,-91.875,296.78
6500,15.375,-90.375,307.74
6501,15.375,32.625,1819.04
6502,15.375,38.625,368.92
6503,15.375,38.875,368.92
6504,15.375,43.375,296.78
6505,15.375,73.875,1754.26
6506,15.375,75.625,330.89
6507,15.375,76.125,286.22
6508,15.375,76.375,286.22
6509,15.375,76.625,475.52
6510,15.375,76.875,475.52
6511,15.375,104.875,382.54
6512,15.375,120.625,442.25
6513,15.375,120.875,530.16
6514,15.125,-92.375,296.78
6515,15.125,-91.625,458.58
6516,15.125,-87.125,591.09
6517,15.125,-23.625,266.19
6518,15.125,38.625,368.92
6519,15.125,38.875,368.92
6520,15.125,39.125,256.71
6521,15.125,39.375,256.71
6522,15.125,75.125,276.02
6523,15.125,75.375,286.22
6524,15.125,76.375,442.25
6525,15.125,76.875,475.52
6526,15.125,77.375,396.67
6527,15.125,77.625,296.78
6528,15.125,100.125,286.22
6529,15.125,108.625,426.5
6530,15.125,108.875,1220.71
6531,15.125,120.625,1411.26
6532,15.125,120.875,635.55
6533,14.875,-92.375,266.19
6534,14.875,-92.125,442.25
6535,14.875,-91.625,343.11
6536,14.875,-91.375,411.31
6537,14.875,-91.125,511.28
6538,14.875,-90.875,286.22
6539,14.875,-90.625,683.35
6540,14.875,-89.375,256.71
6541,14.875,-89.125,286.22
6542,14.875,-61.125,343.11
6543,14.875,-17.125,790.02
6544,14.875,-16.875,493.08
6545,14.875,-15.875,382.54
6546,14.875,74.125,256.71
6547,14.875,74.375,256.71
6548,14.875,75.125,296.78
6549,14.875,75.375,330.89
6550,14.875,75.625,330.89
6551,14.875,100.375,256.71
6552,14.875,100.625,355.78
6553,14.875,100.875,355.78
6554,14.875,102.125,343.11
6555,14.875,120.375,734.75
6556,14.875,120.625,307.74
6557,14.875,120.875,3622.89
6558,14.875,121.125,319.11
6559,14.625,-91.875,368.92
6560,14.625,-90.875,355.78
6561,14.625,-90.625,2102.98
6562,14.625,-90.375,266.19
6563,14.625,-61.125,343.11
6564,14.625,-17.125,1018.3
6565,14.625,-16.125,307.74
6566,14.625,5.625,276.02
6567,14.625,43.625,266.19
6568,14.625,75.125,296.78
6569,14.625,75.375,296.78
6570,14.625,75.625,330.89
6571,14.625,77.625,708.59
6572,14.625,78.625,368.92
6573,14.625,100.125,266.19
6574,14.625,100.375,256.71
6575,14.625,100.875,266.19
6576,14.625,121.125,6019.04
6577,14.625,121.375,1312.53
6578,14.375,-90.875,396.67
6579,14.375,-87.625,368.92
6580,14.375,-16.125,343.11
6581,14.375,43.875,307.74
6582,14.375,44.375,266.19
6583,14.375,75.375,276.02
6584,14.375,75.625,355.78
6585,14.375,75.875,683.35
6586,14.375,76.125,683.35
6587,14.375,76.375,307.74
6588,14.375,79.875,355.78
6589,14.375,80.125,319.11
6590,14.375,100.375,276.02
6591,14.375,100.875,319.11
6592,14.375,120.875,2102.98
6593,14.375,121.375,1018.3
6594,14.125,-89.625,266.19
6595,14.125,-87.125,880.81
6596,14.125,-16.125,343.11
6597,14.125,33.625,458.58
6598,14.125,33.875,458.58
6599,14.125,44.125,530.16
6600,14.125,44.375,368.92
6601,14.125,44.625,307.74
6602,14.125,75.375,286.22
6603,14.125,75.625,319.11
6604,14.125,75.875,276.02
6605,14.125,76.375,307.74
6606,14.125,78.125,475.52
6607,14.125,79.875,493.08
6608,14.125,100.625,734.75
6609,14.125,109.125,635.55
6610,14.125,120.625,368.92
6611,14.125,120.875,1177.24
6612,14.125,121.125,1055.9
6613,14.125,121.375,913.33
6614,13.875,-89.875,286.22
6615,13.875,-89.625,426.5
6616,13.875,-89.375,307.74
6617,13.875,-89.125,591.09
6618,13.875,-88.875,276.02
6619,13.875,43.625,411.31
6620,13.875,43.875,396.67
6621,13.875,44.125,761.89
6622,13.875,74.625,296.78
6623,13.875,75.625,493.08
6624,13.875,75.875,442.25
6625,13.875,77.125,266.19
6626,13.875,77.625,256.71
6627,13.875,79.625,266.19
6628,13.875,99.875,426.5
6629,13.875,100.125,426.5
6630,13.875,100.375,734.75
6631,13.875,100.625,5398.63
6632,13.875,100.875,530.16
6633,13.875,109.125,1177.24
6634,13.875,120.625,458.58
6635,13.875,121.125,708.59
6636,13.875,121.375,355.78
6637,13.875,122.125,330.89
6638,13.625,-89.875,411.31
6639,13.625,-89.625,396.67
6640,13.625,-89.125,3249.46
6641,13.625,-88.875,286.22
6642,13.625,43.875,1018.3
6643,13.625,44.125,612.92
6644,13.625,74.625,296.78
6645,13.625,74.875,296.78
6646,13.625,77.125,276.02
6647,13.625,77.375,319.11
6648,13.625,77.625,286.22
6649,13.625,77.875,319.11
6650,13.625,78.125,319.11
6651,13.625,79.375,880.81
6652,13.625,80.125,286.22
6653,13.625,99.875,296.78
6654,13.625,100.125,396.67
6655,13.625,100.375,1691.79
6656,13.625,100.625,3622.89
6657,13.625,100.875,570.04
6658,13.625,102.625,396.67
6659,13.625,120.875,530.16
6660,13.625,121.125,1018.3
6661,13.625,122.375,330.89
6662,13.625,122.875,286.22
6663,13.625,123.125,1018.3
6664,13.625,123.375,396.67
6665,13.375,-88.875,276.02
6666,13.375,-88.375,426.5
6667,13.375,-88.125,411.31
6668,13.375,-87.125,635.55
6669,13.375,-61.125,256.71
6670,13.375,-16.625,1055.9
6671,13.375,43.875,549.74
6672,13.375,44.125,659.02
6673,13.375,44.375,396.67
6674,13.375,74.875,612.92
6675,13.375,76.125,286.22
6676,13.375,76.375,296.78
6677,13.375,77.125,570.04
6678,13.375,77.375,396.67
6679,13.375,77.625,411.31
6680,13.375,77.875,319.11
6681,13.375,78.125,266.19
6682,13.375,78.625,343.11
6683,13.375,79.125,266.19
6684,13.375,79.375,256.71
6685,13.375,79.625,635.55
6686,13.375,79.875,276.02
6687,13.375,80.125,442.25
6688,13.375,103.875,1411.26
6689,13.375,121.125,475.52
6690,13.375,121.875,286.22
6691,13.375,123.375,256.71
6692,13.375,123.625,1018.3
6693,13.375,123.875,458.58
6694,13.125,-59.625,612.92
6695,13.125,5.125,276.02
6696,13.125,8.125,368.92
6697,13.125,74.875,411.31
6698,13.125,75.875,256.71
6699,13.125,76.125,411.31
6700,13.125,76.375,286.22
6701,13.125,76.625,266.19
6702,13.125,77.125,330.89
6703,13.125,77.375,411.31
6704,13.125,77.625,1177.24
6705,13.125,77.875,442.25
6706,13.125,78.125,458.58
6707,13.125,78.375,307.74
6708,13.125,79.375,343.11
6709,13.125,79.625,458.58
6710,13.125,79.875,493.08
6711,13.125,80.125,3369.45
6712,13.125,101.125,276.02
6713,13.125,103.125,276.02
6714,13.125,123.625,683.35
6715,13.125,123.875,307.74
6716,12.875,-8.125,790.02
6717,12.875,5.125,458.58
6718,12.875,7.125,256.71
6719,12.875,7.375,266.19
6720,12.875,7.625,411.31
6721,12.875,8.375,368.92
6722,12.875,44.625,442.25
6723,12.875,44.875,591.09
6724,12.875,74.875,1691.79
6725,12.875,75.125,591.09
6726,12.875,75.375,266.19
6727,12.875,76.125,411.31
6728,12.875,76.375,307.74
6729,12.875,77.125,296.78
6730,12.875,77.375,683.35
6731,12.875,77.625,1265.79
6732,12.875,77.875,411.31
6733,12.875,78.125,549.74
6734,12.875,78.375,296.78
6735,12.875,78.625,570.04
6736,12.875,78.875,549.74
6737,12.875,79.125,549.74
6738,12.875,79.375,570.04
6739,12.875,79.625,683.35
6740,12.875,79.875,612.92
6741,12.875,80.125,3493.87
6742,12.875,109.375,330.89
6743,12.625,-8.125,790.02
6744,12.625,7.625,355.78
6745,12.625,7.875,368.92
6746,12.625,10.125,276.02
6747,12.625,75.125,549.74
6748,12.625,76.125,343.11
6749,12.625,76.375,330.89
6750,12.625,76.625,368.92
6751,12.625,76.875,659.02
6752,12.625,77.125,511.28
6753,12.625,77.375,382.54
6754,12.625,77.875,256.71
6755,12.625,78.125,355.78
6756,12.625,78.375,343.11
6757,12.625,78.625,530.16
6758,12.625,78.875,570.04
6759,12.625,79.125,319.11
6760,12.625,79.375,493.08
6761,12.625,79.625,355.78
6762,12.625,79.875,343.11
6763,12.625,80.125,549.74
6764,12.625,101.375,319.11
6765,12.625,102.125,296.78
6766,12.625,107.875,368.92
6767,12.625,108.125,426.5
6768,12.625,108.375,286.22
6769,12.375,-1.625,1631.54
6770,12.375,9.625,286.22
6771,12.375,10.125,458.58
6772,12.375,75.125,591.09
6773,12.375,75.375,591.09
6774,12.375,76.125,296.78
6775,12.375,76.375,319.11
6776,12.375,76.625,1463.37
6777,12.375,77.375,266.19
6778,12.375,78.125,368.92
6779,12.375,78.375,426.5
6780,12.375,78.625,266.19
6781,12.375,78.875,256.71
6782,12.375,79.125,530.16
6783,12.375,79.375,368.92
6784,12.375,79.625,396.67
6785,12.375,79.875,343.11
6786,12.375,105.375,382.54
6787,12.375,109.125,266.19
6788,12.125,-86.375,2028.09
6789,12.125,-86.125,591.09
6790,12.125,-68.875,475.52
6791,12.125,-61.625,286.22
6792,12.125,8.125,368.92
6793,12.125,8.375,612.92
6794,12.125,8.625,458.58
6795,12.125,8.875,296.78
6796,12.125,75.125,591.09
6797,12.125,75.375,880.81
6798,12.125,76.625,1055.9
6799,12.125,76.875,368.92
6800,12.125,78.125,458.58
6801,12.125,78.625,256.71
6802,12.125,78.875,256.71
6803,12.125,79.125,530.16
6804,12.125,79.375,368.92
6805,12.125,79.625,442.25
6806,12.125,79.875,426.5
6807,12.125,105.125,307.74
6808,12.125,109.125,296.78
6809,11.875,-86.125,330.89
6810,11.875,-15.625,2344.65
6811,11.875,7.875,426.5
6812,11.875,8.125,355.78
6813,11.875,8.375,276.02
6814,11.875,8.625,475.52
6815,11.875,8.875,458.58
6816,11.875,13.125,1312.53
6817,11.875,75.625,761.89
6818,11.875,75.875,591.09
6819,11.875,76.875,319.11
6820,11.875,77.125,319.11
6821,11.875,77.625,276.02
6822,11.875,77.875,493.08
6823,11.875,78.125,570.04
6824,11.875,78.625,286.22
6825,11.875,78.875,343.11
6826,11.875,79.125,396.67
6827,11.875,79.375,426.5
6828,11.875,79.625,1411.26
6829,11.875,105.125,330.89
6830,11.875,105.375,570.04
6831,11.875,105.625,307.74
6832,11.875,105.875,319.11
6833,11.875,106.125,307.74
6834,11.875,124.875,570.04
6835,11.625,-70.125,355.78
6836,11.625,7.375,307.74
6837,11.625,8.125,256.71
6838,11.625,8.375,530.16
6839,11.625,8.625,355.78
6840,11.625,8.875,442.25
6841,11.625,9.125,368.92
6842,11.625,75.625,1135.32
6843,11.625,75.875,1055.9
6844,11.625,76.125,396.67
6845,11.625,76.375,411.31
6846,11.625,77.625,276.02
6847,11.625,77.875,708.59
6848,11.625,78.125,2102.98
6849,11.625,78.375,426.5
6850,11.625,78.625,307.74
6851,11.625,78.875,411.31
6852,11.625,79.125,411.31
6853,11.625,79.375,411.31
6854,11.625,79.625,982.03
6855,11.625,104.875,1055.9
6856,11.625,105.125,475.52
6857,11.625,106.625,266.19
6858,11.625,108.875,256.71
6859,11.625,122.375,475.52
6860,11.625,124.375,319.11
6861,11.625,124.875,411.31
6862,11.375,-85.875,286.22
6863,11.375,7.375,396.67
6864,11.375,7.625,296.78
6865,11.375,7.875,276.02
6866,11.375,39.625,266.19
6867,11.375,75.875,1573.44
6868,11.375,76.125,355.78
6869,11.375,76.375,355.78
6870,11.375,76.875,761.89
6871,11.375,77.375,549.74
6872,11.375,77.625,819.19
6873,11.375,77.875,683.35
6874,11.375,78.125,355.78
6875,11.375,78.375,382.54
6876,11.375,78.625,276.02
6877,11.375,79.125,256.71
6878,11.375,79.375,355.78
6879,11.375,79.625,591.09
6880,11.375,104.625,330.89
6881,11.375,104.875,343.11
6882,11.375,105.625,343.11
6883,11.375,106.125,819.19
6884,11.375,124.375,296.78
6885,11.125,7.625,493.08
6886,11.125,7.875,343.11
6887,11.125,39.625,2521.01
6888,11.125,75.875,1819.04
6889,11.125,76.125,1055.9
6890,11.125,76.375,355.78
6891,11.125,76.625,296.78
6892,11.125,76.875,511.28
6893,11.125,77.125,442.25
6894,11.125,77.375,1094.89
6895,11.125,77.625,511.28
6896,11.125,77.875,880.81
6897,11.125,78.125,355.78
6898,11.125,78.375,355.78
6899,11.125,78.625,307.74
6900,11.125,78.875,256.71
6901,11.125,79.125,343.11
6902,11.125,79.375,355.78
6903,11.125,79.625,982.03
6904,11.125,104.625,343.11
6905,11.125,104.875,475.52
6906,11.125,105.125,319.11
6907,11.125,105.375,355.78
6908,11.125,105.625,296.78
6909,11.125,106.125,355.78
6910,11.125,106.375,276.02
6911,11.125,106.625,256.71
6912,11.125,124.625,330.89
6913,10.875,-74.875,659.02
6914,10.875,76.125,1018.3
6915,10.875,76.375,1018.3
6916,10.875,76.625,761.89
6917,10.875,76.875,1411.26
6918,10.875,77.125,475.52
6919,10.875,77.375,511.28
6920,10.875,78.125,612.92
6921,10.875,78.375,307.74
6922,10.875,78.625,734.75
6923,10.875,78.875,426.5
6924,10.875,79.125,708.59
6925,10.875,79.375,330.89
6926,10.875,79.625,708.59
6927,10.875,104.625,276.02
6928,10.875,104.875,276.02
6929,10.875,105.125,355.78
6930,10.875,105.375,396.67
6931,10.875,106.375,307.74
6932,10.875,106.625,8341.8
6933,10.875,106.875,635.55
6934,10.875,107.375,411.31
6935,10.875,122.625,442.25
6936,10.875,123.125,319.11
6937,10.875,123.375,286.22
